transaction_id,customer_id,amount,payment_method,device,timestamp,status,failure_reason,retry_count,customer_type,checkout_started,checkout_completed
TX032048,C00498,841.47,NETBANKING,mobile,2026-08-05 08:37:00,success,,0,new,True,True
TX032049,C07587,2109.15,NETBANKING,desktop,2026-08-26 19:15:00,success,,0,returning,True,True
TX032050,C01931,1324.88,UPI,mobile,2026-08-02 03:07:00,success,,0,returning,True,True
TX032051,C00562,3520.07,UPI,mobile,2026-08-02 01:16:00,success,,0,returning,True,True
TX032052,C08915,333.24,NETBANKING,mobile,2026-08-13 04:49:00,success,,0,new,True,True
TX032053,C04563,850.7,CARD,desktop,2026-08-12 02:53:00,success,,0,new,True,True
TX032054,C00301,343.82,CARD,mobile,2026-08-15 05:30:00,success,,0,returning,True,True
TX032055,C00213,4525.94,UPI,tablet,2026-08-30 03:25:00,success,,0,returning,True,True
TX032056,C06261,1855.09,CARD,mobile,2026-08-01 12:44:00,success,,0,returning,True,True
TX032057,C09950,1636.68,CARD,mobile,2026-08-28 12:49:00,success,,0,returning,True,True
TX032058,C05112,1418.68,CARD,desktop,2026-08-20 05:52:00,success,,0,new,True,True
TX032059,C01636,1597.07,CARD,mobile,2026-08-12 08:39:00,success,,0,new,True,True
TX032060,C00996,7647.48,NETBANKING,mobile,2026-08-26 23:55:00,success,,0,new,True,True
TX032061,C08193,1176.15,CARD,mobile,2026-08-23 20:37:00,success,,0,returning,True,True
TX032062,C03511,4256.9,CARD,desktop,2026-08-05 23:52:00,success,,0,returning,True,True
TX032063,C08856,2950.58,CARD,desktop,2026-08-24 18:12:00,failed,CARD_DECLINED,1,new,True,False
TX032064,C08669,585.98,NETBANKING,desktop,2026-08-03 05:52:00,success,,0,returning,True,True
TX032065,C03236,966.78,UPI,desktop,2026-08-25 20:56:00,success,,0,returning,True,True
TX032066,C04055,220.65,CARD,mobile,2026-08-26 19:13:00,success,,0,new,True,True
TX032067,C09852,2058.14,UPI,mobile,2026-08-23 00:03:00,success,,0,new,True,True
TX032068,C05743,1334.43,UPI,mobile,2026-08-23 12:30:00,success,,0,returning,True,True
TX032069,C02597,527.82,NETBANKING,mobile,2026-08-26 11:21:00,success,,0,new,True,True
TX032070,C00722,908.2,NETBANKING,mobile,2026-08-04 23:40:00,success,,0,returning,True,True
TX032071,C09084,632.91,UPI,mobile,2026-08-22 20:57:00,success,,0,returning,True,True
TX032072,C06250,1585.93,CARD,mobile,2026-08-05 00:05:00,success,,0,new,True,True
TX032073,C00558,542.36,NETBANKING,mobile,2026-08-10 02:02:00,success,,0,returning,True,True
TX032074,C07586,1302.47,CARD,mobile,2026-08-23 20:41:00,success,,0,returning,True,True
TX032075,C05547,962.21,CARD,mobile,2026-08-06 00:51:00,failed,INSUFFICIENT_FUNDS,0,returning,True,False
TX032076,C05846,818.11,UPI,mobile,2026-08-14 12:11:00,failed,CARD_DECLINED,1,returning,True,False
TX032077,C00943,2293.69,UPI,desktop,2026-08-21 11:45:00,success,,0,returning,True,True
TX032078,C00831,1271.37,WALLET,mobile,2026-08-19 05:25:00,success,,0,returning,True,True
TX032079,C08735,290.36,CARD,mobile,2026-08-27 02:01:00,success,,0,new,True,True
TX032080,C02164,950.18,CARD,mobile,2026-08-07 08:46:00,success,,0,new,True,True
TX032081,C08196,211.83,UPI,desktop,2026-08-02 09:20:00,success,,0,returning,True,True
TX032082,C08631,5364.3,CARD,desktop,2026-08-02 18:38:00,failed,BANK_ERROR,1,returning,True,True
TX032083,C03447,367.86,CARD,mobile,2026-08-24 12:24:00,success,,0,returning,True,True
TX032084,C05200,851.9,UPI,desktop,2026-08-04 04:03:00,success,,0,returning,True,True
TX032085,C09141,1802.11,WALLET,mobile,2026-08-07 05:21:00,success,,0,new,True,True
TX032086,C07172,1052.78,UPI,mobile,2026-08-21 02:10:00,success,,0,returning,True,True
TX032087,C00599,762.89,CARD,mobile,2026-08-19 02:11:00,success,,0,new,True,True
TX032088,C01759,1307.4,WALLET,mobile,2026-08-16 19:59:00,success,,0,returning,True,True
TX032089,C08523,1831.17,UPI,desktop,2026-08-18 21:56:00,success,,0,new,True,True
TX032090,C00112,664.75,UPI,mobile,2026-08-12 22:21:00,success,,0,new,True,True
TX032091,C07825,901.49,UPI,mobile,2026-08-29 19:05:00,success,,0,returning,True,True
TX032092,C01687,658.18,CARD,mobile,2026-08-27 12:02:00,failed,INSUFFICIENT_FUNDS,1,returning,True,True
TX032093,C08247,2551.12,CARD,mobile,2026-08-23 16:07:00,success,,0,returning,True,True
TX032094,C05900,340.37,CARD,desktop,2026-08-28 20:54:00,success,,0,returning,True,True
TX032095,C00661,749.81,UPI,mobile,2026-08-12 15:22:00,success,,0,returning,True,True
TX032096,C02339,721.02,UPI,mobile,2026-08-07 21:23:00,success,,0,returning,True,True
TX032097,C04803,1099.9,UPI,mobile,2026-08-23 11:11:00,success,,0,new,True,True
TX032098,C08115,1167.85,NETBANKING,mobile,2026-08-11 17:12:00,success,,0,returning,True,True
TX032099,C09943,385.32,NETBANKING,mobile,2026-08-21 07:46:00,success,,0,returning,True,True
TX032100,C09183,1603.65,UPI,mobile,2026-08-28 11:27:00,success,,0,new,True,True
TX032101,C08581,906.06,NETBANKING,mobile,2026-08-28 02:51:00,success,,0,returning,True,True
TX032102,C02002,1794.7,NETBANKING,mobile,2026-08-06 11:33:00,success,,0,returning,True,True
TX032103,C05883,1119.72,UPI,tablet,2026-08-16 06:10:00,success,,0,new,True,True
TX032104,C03873,550.69,UPI,desktop,2026-08-13 05:13:00,success,,0,returning,True,True
TX032105,C05097,730.95,UPI,mobile,2026-08-27 20:55:00,success,,0,returning,True,True
TX032106,C06863,819.62,UPI,mobile,2026-08-13 08:05:00,success,,0,returning,True,True
TX032107,C07727,3199.25,UPI,desktop,2026-08-11 23:57:00,success,,0,new,True,True
TX032108,C04735,295.68,UPI,mobile,2026-08-21 05:56:00,success,,0,returning,True,True
TX032109,C08382,616.79,UPI,desktop,2026-08-25 15:37:00,success,,0,returning,True,True
TX032110,C02834,909.14,CARD,desktop,2026-08-23 19:18:00,success,,0,returning,True,True
TX032111,C02738,1613.37,CARD,mobile,2026-08-06 11:35:00,failed,TIMEOUT,0,returning,True,True
TX032112,C05364,1992.85,CARD,mobile,2026-08-22 12:30:00,success,,0,returning,True,True
TX032113,C04440,1165.97,UPI,desktop,2026-08-11 00:36:00,success,,0,returning,True,True
TX032114,C06764,1132.3,NETBANKING,mobile,2026-08-13 09:22:00,success,,0,new,True,True
TX032115,C08677,402.03,CARD,desktop,2026-08-22 06:55:00,success,,0,new,True,True
TX032116,C09967,1499.66,UPI,mobile,2026-08-27 09:27:00,success,,0,new,True,True
TX032117,C00209,933.54,NETBANKING,desktop,2026-08-05 07:50:00,success,,0,returning,True,True
TX032118,C07625,1635.33,CARD,mobile,2026-08-25 01:47:00,success,,0,returning,True,True
TX032119,C01301,3825.92,UPI,mobile,2026-08-08 12:51:00,success,,0,returning,True,True
TX032120,C04971,1198.79,CARD,desktop,2026-08-24 15:31:00,success,,0,returning,True,True
TX032121,C06965,2773.75,CARD,tablet,2026-08-27 04:15:00,success,,0,returning,True,True
TX032122,C07430,1261.81,CARD,mobile,2026-08-09 21:24:00,failed,BANK_ERROR,1,returning,True,False
TX032123,C07882,2025.01,WALLET,tablet,2026-08-04 20:14:00,success,,0,new,True,True
TX032124,C04742,789.93,WALLET,desktop,2026-08-03 20:54:00,success,,0,returning,True,True
TX032125,C05224,462.49,NETBANKING,mobile,2026-08-20 06:20:00,success,,0,new,True,True
TX032126,C02460,832.3,UPI,tablet,2026-08-29 10:08:00,success,,0,returning,True,True
TX032127,C01178,1350.83,UPI,mobile,2026-08-22 15:38:00,success,,0,returning,True,True
TX032128,C04266,2696.24,UPI,mobile,2026-08-23 23:22:00,success,,0,returning,True,True
TX032129,C05349,1157.71,CARD,mobile,2026-08-23 10:15:00,success,,0,new,True,True
TX032130,C09429,967.21,UPI,mobile,2026-08-03 05:01:00,success,,0,returning,True,True
TX032131,C08342,808.07,CARD,tablet,2026-08-06 04:10:00,success,,0,returning,True,True
TX032132,C01179,5398.41,CARD,mobile,2026-08-03 19:50:00,success,,0,returning,True,True
TX032133,C03732,5931.73,UPI,mobile,2026-08-04 04:32:00,failed,INSUFFICIENT_FUNDS,3,new,True,False
TX032134,C03225,1633.34,UPI,desktop,2026-08-15 07:08:00,success,,0,returning,True,True
TX032135,C08109,1215.9,CARD,desktop,2026-08-14 23:46:00,success,,0,returning,True,True
TX032136,C07419,1660.08,UPI,desktop,2026-08-03 23:58:00,success,,0,new,True,True
TX032137,C05085,509.27,NETBANKING,mobile,2026-08-21 23:26:00,success,,0,new,True,True
TX032138,C00844,1283.72,UPI,desktop,2026-08-19 03:06:00,success,,0,returning,True,True
TX032139,C00113,2361.6,CARD,mobile,2026-08-04 18:43:00,failed,TIMEOUT,0,returning,True,False
TX032140,C08363,887.51,CARD,desktop,2026-08-25 02:13:00,success,,0,returning,True,True
TX032141,C03374,1187.63,UPI,mobile,2026-08-14 03:33:00,success,,0,new,True,True
TX032142,C01438,1425.38,WALLET,mobile,2026-08-11 14:27:00,success,,0,new,True,True
TX032143,C00317,2332.94,CARD,mobile,2026-08-30 10:01:00,failed,CARD_DECLINED,1,returning,True,False
TX032144,C05418,3024.25,UPI,mobile,2026-08-09 02:04:00,success,,0,new,True,True
TX032145,C06322,5029.3,UPI,mobile,2026-08-05 17:01:00,success,,0,new,True,True
TX032146,C01922,139.18,UPI,mobile,2026-08-15 04:30:00,success,,0,returning,True,True
TX032147,C09426,1730.91,CARD,mobile,2026-08-09 00:12:00,success,,0,new,True,True
TX032148,C05391,1133.05,UPI,desktop,2026-08-19 08:20:00,success,,0,returning,True,True
TX032149,C03560,351.86,CARD,mobile,2026-08-16 21:21:00,success,,0,returning,True,True
TX032150,C09161,339.42,UPI,mobile,2026-08-15 16:44:00,failed,BANK_ERROR,1,returning,True,True
TX032151,C03570,923.31,NETBANKING,tablet,2026-08-21 00:09:00,success,,0,new,True,True
TX032152,C08228,1783.09,NETBANKING,mobile,2026-08-11 05:21:00,success,,0,returning,True,True
TX032153,C03828,186.96,CARD,mobile,2026-08-22 01:46:00,success,,0,returning,True,True
TX032154,C03378,1548.23,WALLET,mobile,2026-08-17 14:00:00,success,,0,returning,True,True
TX032155,C01069,1134.43,CARD,mobile,2026-08-06 12:48:00,success,,0,new,True,True
TX032156,C01339,1229.77,UPI,mobile,2026-08-05 23:29:00,success,,0,returning,True,True
TX032157,C09393,570.75,NETBANKING,mobile,2026-08-18 06:04:00,success,,0,new,True,True
TX032158,C07866,1403.1,CARD,mobile,2026-08-23 04:34:00,success,,0,returning,True,True
TX032159,C05455,604.45,CARD,desktop,2026-08-24 02:52:00,success,,0,returning,True,True
TX032160,C06536,523.9,UPI,mobile,2026-08-26 19:55:00,success,,0,returning,True,True
TX032161,C03342,1433.76,NETBANKING,tablet,2026-08-23 10:06:00,success,,0,new,True,True
TX032162,C03169,2698.92,CARD,desktop,2026-08-07 09:07:00,success,,0,returning,True,True
TX032163,C02474,1659.7,NETBANKING,desktop,2026-08-23 16:07:00,success,,0,returning,True,True
TX032164,C04229,1572.43,NETBANKING,desktop,2026-08-09 02:33:00,success,,0,new,True,True
TX032165,C08779,501.07,UPI,mobile,2026-08-14 05:21:00,success,,0,returning,True,True
TX032166,C02476,2217.48,UPI,mobile,2026-08-17 01:23:00,success,,0,new,True,True
TX032167,C07090,366.1,CARD,mobile,2026-08-29 07:24:00,success,,0,returning,True,True
TX032168,C05478,381.91,UPI,mobile,2026-08-16 09:10:00,success,,0,returning,True,True
TX032169,C02917,1128.09,CARD,desktop,2026-08-04 04:15:00,failed,INSUFFICIENT_FUNDS,2,returning,True,False
TX032170,C04492,826.67,CARD,desktop,2026-08-13 16:04:00,success,,0,returning,True,True
TX032171,C07503,470.12,UPI,desktop,2026-08-20 12:07:00,success,,0,returning,True,True
TX032172,C00554,2013.92,NETBANKING,mobile,2026-08-25 19:53:00,success,,0,returning,True,True
TX032173,C07759,1848.0,CARD,mobile,2026-08-16 10:55:00,success,,0,new,True,True
TX032174,C06515,624.15,CARD,desktop,2026-08-21 09:53:00,success,,0,returning,True,True
TX032175,C03313,553.87,CARD,mobile,2026-08-04 07:54:00,success,,0,returning,True,True
TX032176,C02824,871.45,CARD,mobile,2026-08-22 17:26:00,success,,0,returning,True,True
TX032177,C03342,349.71,CARD,mobile,2026-08-24 00:48:00,success,,0,new,True,True
TX032178,C01121,623.88,UPI,desktop,2026-08-23 07:57:00,success,,0,returning,True,True
TX032179,C06916,936.18,CARD,mobile,2026-08-16 17:42:00,success,,0,returning,True,True
TX032180,C07326,411.16,NETBANKING,mobile,2026-08-12 19:01:00,success,,0,new,True,True
TX032181,C00614,338.95,CARD,mobile,2026-08-17 20:47:00,success,,0,returning,True,True
TX032182,C06319,476.31,NETBANKING,mobile,2026-08-10 12:33:00,success,,0,returning,True,True
TX032183,C00743,454.82,UPI,mobile,2026-08-28 06:26:00,success,,0,new,True,True
TX032184,C06177,567.26,NETBANKING,mobile,2026-08-01 21:37:00,success,,0,new,True,True
TX032185,C07440,1858.46,CARD,mobile,2026-08-19 06:17:00,success,,0,new,True,True
TX032186,C00551,751.18,UPI,mobile,2026-08-03 10:18:00,success,,0,returning,True,True
TX032187,C02179,614.85,UPI,tablet,2026-08-24 03:04:00,success,,0,returning,True,True
TX032188,C04941,1004.8,NETBANKING,mobile,2026-08-02 16:42:00,success,,0,returning,True,True
TX032189,C08411,1264.29,CARD,mobile,2026-08-30 14:08:00,success,,0,returning,True,True
TX032190,C08509,1420.88,CARD,mobile,2026-08-28 14:03:00,success,,0,new,True,True
TX032191,C08201,1086.5,CARD,desktop,2026-08-23 00:57:00,success,,0,returning,True,True
TX032192,C08937,1260.47,CARD,mobile,2026-08-28 02:59:00,success,,0,returning,True,True
TX032193,C06242,448.41,WALLET,mobile,2026-08-05 15:52:00,success,,0,returning,True,True
TX032194,C06848,284.4,CARD,desktop,2026-08-06 06:05:00,success,,0,new,True,True
TX032195,C08866,513.74,CARD,mobile,2026-08-14 17:14:00,success,,0,returning,True,True
TX032196,C09579,2457.27,NETBANKING,tablet,2026-08-17 17:23:00,success,,0,returning,True,True
TX032197,C03471,1574.09,CARD,mobile,2026-08-03 20:49:00,success,,0,new,True,True
TX032198,C03173,704.16,UPI,mobile,2026-08-24 02:07:00,success,,0,returning,True,True
TX032199,C01593,170.89,CARD,mobile,2026-08-14 02:07:00,success,,0,new,True,True
TX032200,C03894,2668.14,UPI,mobile,2026-08-28 06:20:00,success,,0,returning,True,True
TX032201,C08349,1018.12,CARD,mobile,2026-08-25 16:55:00,success,,0,new,True,True
TX032202,C01293,4029.61,UPI,mobile,2026-08-23 05:50:00,success,,0,returning,True,True
TX032203,C06428,1840.49,UPI,desktop,2026-08-30 09:51:00,success,,0,new,True,True
TX032204,C09321,1296.94,CARD,mobile,2026-08-26 16:13:00,success,,0,returning,True,True
TX032205,C09206,451.9,UPI,desktop,2026-08-03 07:52:00,success,,0,returning,True,True
TX032206,C05223,468.4,UPI,mobile,2026-08-12 01:44:00,success,,0,returning,True,True
TX032207,C09634,644.15,CARD,desktop,2026-08-29 08:15:00,success,,0,new,True,True
TX032208,C01126,1416.42,CARD,mobile,2026-08-12 14:29:00,success,,0,new,True,True
TX032209,C09801,978.34,CARD,desktop,2026-08-21 09:06:00,success,,0,returning,True,True
TX032210,C06853,3350.08,CARD,tablet,2026-08-23 02:30:00,success,,0,new,True,True
TX032211,C06329,943.88,UPI,mobile,2026-08-11 00:21:00,success,,0,new,True,True
TX032212,C01248,1660.64,UPI,mobile,2026-08-17 08:33:00,success,,0,returning,True,True
TX032213,C04341,442.89,NETBANKING,mobile,2026-08-29 21:07:00,success,,0,returning,True,True
TX032214,C06465,4011.12,CARD,tablet,2026-08-17 14:39:00,success,,0,returning,True,True
TX032215,C02706,470.91,CARD,mobile,2026-08-11 16:15:00,success,,0,new,True,True
TX032216,C06905,934.21,CARD,mobile,2026-08-24 17:05:00,success,,0,new,True,True
TX032217,C01614,2575.12,UPI,desktop,2026-08-30 18:28:00,success,,0,returning,True,True
TX032218,C01204,773.45,UPI,tablet,2026-08-11 19:59:00,success,,0,returning,True,True
TX032219,C01028,786.41,UPI,desktop,2026-08-26 12:45:00,success,,0,returning,True,True
TX032220,C09124,446.64,CARD,desktop,2026-08-29 01:54:00,success,,0,returning,True,True
TX032221,C08553,976.45,CARD,mobile,2026-08-22 18:39:00,failed,INSUFFICIENT_FUNDS,0,new,True,False
TX032222,C08499,1535.42,UPI,mobile,2026-08-24 01:26:00,success,,0,returning,True,True
TX032223,C03306,4159.0,UPI,mobile,2026-08-19 05:45:00,success,,0,returning,True,True
TX032224,C09887,818.6,UPI,mobile,2026-08-09 14:24:00,success,,0,returning,True,True
TX032225,C03565,2369.18,CARD,desktop,2026-08-17 03:50:00,success,,0,returning,True,True
TX032226,C00267,401.72,CARD,mobile,2026-08-16 03:36:00,success,,0,returning,True,True
TX032227,C04152,1746.3,UPI,mobile,2026-08-11 04:07:00,success,,0,returning,True,True
TX032228,C07046,1772.17,UPI,mobile,2026-08-29 07:49:00,success,,0,returning,True,True
TX032229,C00273,3385.96,UPI,desktop,2026-08-09 08:23:00,success,,0,returning,True,True
TX032230,C05331,273.97,CARD,desktop,2026-08-04 09:50:00,failed,TIMEOUT,1,returning,True,False
TX032231,C03336,402.0,UPI,mobile,2026-08-27 14:21:00,success,,0,new,True,True
TX032232,C07187,1718.15,WALLET,mobile,2026-08-26 04:52:00,success,,0,returning,True,True
TX032233,C00549,9575.42,CARD,mobile,2026-08-30 00:13:00,success,,0,returning,True,True
TX032234,C02470,527.05,UPI,mobile,2026-08-20 02:24:00,success,,0,returning,True,True
TX032235,C05760,1802.82,CARD,mobile,2026-08-08 18:06:00,success,,0,returning,True,True
TX032236,C04631,1481.28,CARD,mobile,2026-08-20 06:59:00,success,,0,returning,True,True
TX032237,C03397,1172.36,NETBANKING,mobile,2026-08-15 08:04:00,success,,0,new,True,True
TX032238,C09530,1215.07,UPI,desktop,2026-08-28 11:49:00,success,,0,new,True,True
TX032239,C03186,237.22,UPI,desktop,2026-08-01 10:40:00,success,,0,returning,True,True
TX032240,C02911,3075.04,CARD,desktop,2026-08-26 22:11:00,success,,0,returning,True,True
TX032241,C00410,1833.49,UPI,desktop,2026-08-09 15:48:00,success,,0,new,True,True
TX032242,C03654,605.87,CARD,mobile,2026-08-25 10:54:00,success,,0,new,True,True
TX032243,C03667,1141.88,NETBANKING,desktop,2026-08-20 04:07:00,success,,0,returning,True,True
TX032244,C09754,1054.48,UPI,desktop,2026-08-22 20:36:00,success,,0,returning,True,True
TX032245,C04516,506.46,CARD,mobile,2026-08-20 02:41:00,success,,0,new,True,True
TX032246,C06036,729.29,NETBANKING,mobile,2026-08-07 00:28:00,success,,0,returning,True,True
TX032247,C04409,567.69,CARD,desktop,2026-08-09 19:43:00,success,,0,new,True,True
TX032248,C07525,2007.03,UPI,mobile,2026-08-08 02:16:00,success,,0,returning,True,True
TX032249,C00079,548.5,CARD,desktop,2026-08-23 00:48:00,success,,0,new,True,True
TX032250,C04414,5506.41,NETBANKING,desktop,2026-08-12 23:40:00,success,,0,new,True,True
TX032251,C04721,955.66,UPI,mobile,2026-08-11 01:29:00,success,,0,new,True,True
TX032252,C05246,1782.36,NETBANKING,desktop,2026-08-05 10:02:00,success,,0,new,True,True
TX032253,C04293,402.73,UPI,mobile,2026-08-13 01:48:00,success,,0,returning,True,True
TX032254,C09069,502.28,CARD,mobile,2026-08-13 09:26:00,success,,0,returning,True,True
TX032255,C06159,2453.46,CARD,mobile,2026-08-29 16:03:00,success,,0,returning,True,True
TX032256,C00946,183.23,UPI,mobile,2026-08-11 20:55:00,failed,INSUFFICIENT_FUNDS,3,new,True,False
TX032257,C09143,498.27,UPI,desktop,2026-08-21 04:17:00,success,,0,returning,True,True
TX032258,C04628,1023.07,CARD,tablet,2026-08-19 04:53:00,success,,0,returning,True,True
TX032259,C07044,2996.09,UPI,tablet,2026-08-30 04:00:00,success,,0,new,True,True
TX032260,C05280,1333.22,UPI,mobile,2026-08-30 17:11:00,success,,0,returning,True,True
TX032261,C02387,1950.92,NETBANKING,tablet,2026-08-11 17:16:00,success,,0,returning,True,True
TX032262,C05848,1291.14,NETBANKING,tablet,2026-08-14 23:17:00,success,,0,new,True,True
TX032263,C06748,831.36,UPI,mobile,2026-08-20 17:20:00,failed,BANK_ERROR,1,returning,True,True
TX032264,C02627,1918.01,NETBANKING,desktop,2026-08-14 01:39:00,success,,0,returning,True,True
TX032265,C09302,4078.46,CARD,mobile,2026-08-09 18:45:00,success,,0,new,True,True
TX032266,C05666,1312.32,UPI,mobile,2026-08-06 15:04:00,success,,0,new,True,True
TX032267,C05642,532.41,CARD,mobile,2026-08-13 05:57:00,success,,0,new,True,True
TX032268,C00247,182.58,UPI,desktop,2026-08-20 05:22:00,success,,0,new,True,True
TX032269,C07525,1104.91,CARD,mobile,2026-08-04 17:01:00,success,,0,returning,True,True
TX032270,C02784,3252.23,CARD,desktop,2026-08-29 21:51:00,success,,0,new,True,True
TX032271,C04322,268.34,UPI,mobile,2026-08-13 00:04:00,success,,0,returning,True,True
TX032272,C08826,772.09,NETBANKING,mobile,2026-08-10 23:17:00,success,,0,returning,True,True
TX032273,C02002,3716.72,NETBANKING,mobile,2026-08-02 06:36:00,success,,0,returning,True,True
TX032274,C08801,234.17,UPI,mobile,2026-08-25 16:17:00,success,,0,returning,True,True
TX032275,C08869,2019.66,UPI,desktop,2026-08-16 04:39:00,success,,0,returning,True,True
TX032276,C04101,809.29,CARD,mobile,2026-08-23 16:04:00,success,,0,new,True,True
TX032277,C06488,722.79,CARD,mobile,2026-08-16 23:53:00,success,,0,returning,True,True
TX032278,C01706,564.3,CARD,desktop,2026-08-27 20:06:00,success,,0,returning,True,True
TX032279,C01209,2440.76,UPI,mobile,2026-08-29 01:43:00,success,,0,new,True,True
TX032280,C07648,1402.35,CARD,mobile,2026-08-15 17:59:00,success,,0,returning,True,True
TX032281,C06886,1565.73,WALLET,desktop,2026-08-06 22:28:00,success,,0,returning,True,True
TX032282,C03045,1050.48,NETBANKING,desktop,2026-08-21 04:05:00,success,,0,new,True,True
TX032283,C07682,1240.14,UPI,mobile,2026-08-25 08:24:00,success,,0,returning,True,True
TX032284,C06477,194.39,WALLET,mobile,2026-08-13 09:21:00,success,,0,returning,True,True
TX032285,C09294,578.55,CARD,mobile,2026-08-16 19:27:00,success,,0,new,True,True
TX032286,C00193,634.13,NETBANKING,mobile,2026-08-07 14:14:00,success,,0,new,True,True
TX032287,C09748,1252.45,CARD,mobile,2026-08-05 19:45:00,success,,0,returning,True,True
TX032288,C02955,609.83,UPI,mobile,2026-08-05 14:00:00,success,,0,returning,True,True
TX032289,C00742,1659.83,CARD,mobile,2026-08-08 18:52:00,success,,0,returning,True,True
TX032290,C03339,1975.73,NETBANKING,mobile,2026-08-21 05:27:00,success,,0,new,True,True
TX032291,C07158,1959.58,CARD,mobile,2026-08-29 21:42:00,success,,0,returning,True,True
TX032292,C08639,2317.18,CARD,mobile,2026-08-21 04:06:00,success,,0,returning,True,True
TX032293,C08741,1335.79,NETBANKING,mobile,2026-08-16 17:01:00,failed,TIMEOUT,2,returning,True,True
TX032294,C05802,780.58,UPI,desktop,2026-08-21 22:10:00,success,,0,returning,True,True
TX032295,C06902,434.07,UPI,mobile,2026-08-06 14:55:00,success,,0,new,True,True
TX032296,C02290,733.71,UPI,mobile,2026-08-23 06:47:00,success,,0,returning,True,True
TX032297,C03244,581.15,CARD,desktop,2026-08-01 02:47:00,success,,0,returning,True,True
TX032298,C07736,708.01,CARD,mobile,2026-08-12 19:58:00,success,,0,returning,True,True
TX032299,C06232,1929.45,CARD,mobile,2026-08-14 20:19:00,success,,0,new,True,True
TX032300,C00890,8316.74,CARD,mobile,2026-08-15 00:17:00,success,,0,returning,True,True
TX032301,C09167,10804.55,WALLET,mobile,2026-08-01 07:46:00,failed,CARD_DECLINED,3,returning,True,True
TX032302,C07928,1622.38,UPI,mobile,2026-08-22 00:52:00,success,,0,new,True,True
TX032303,C01778,801.5,CARD,mobile,2026-08-04 23:48:00,success,,0,new,True,True
TX032304,C00568,860.67,WALLET,desktop,2026-08-10 00:11:00,success,,0,returning,True,True
TX032305,C03931,231.07,NETBANKING,desktop,2026-08-02 15:28:00,success,,0,returning,True,True
TX032306,C03551,568.58,UPI,mobile,2026-08-04 18:17:00,success,,0,returning,True,True
TX032307,C00621,964.88,UPI,mobile,2026-08-26 01:12:00,success,,0,new,True,True
TX032308,C04840,2579.5,CARD,mobile,2026-08-10 18:27:00,success,,0,new,True,True
TX032309,C08681,1081.59,UPI,mobile,2026-08-14 12:00:00,success,,0,returning,True,True
TX032310,C03627,2246.39,CARD,mobile,2026-08-06 18:39:00,success,,0,returning,True,True
TX032311,C09744,2102.18,CARD,mobile,2026-08-24 22:52:00,success,,0,returning,True,True
TX032312,C06479,650.03,UPI,mobile,2026-08-12 13:49:00,success,,0,new,True,True
TX032313,C05580,838.81,UPI,mobile,2026-08-07 07:08:00,success,,0,new,True,True
TX032314,C03976,1220.83,CARD,mobile,2026-08-23 03:15:00,success,,0,returning,True,True
TX032315,C07457,1270.54,UPI,mobile,2026-08-14 02:20:00,failed,BANK_ERROR,2,new,True,True
TX032316,C06565,6449.78,CARD,mobile,2026-08-04 13:07:00,success,,0,new,True,True
TX032317,C09892,566.19,NETBANKING,mobile,2026-08-21 02:46:00,success,,0,new,True,True
TX032318,C03669,2499.82,UPI,mobile,2026-08-04 15:17:00,success,,0,returning,True,True
TX032319,C00294,1015.85,NETBANKING,desktop,2026-08-13 06:07:00,success,,0,new,True,True
TX032320,C08659,2825.37,UPI,desktop,2026-08-08 17:22:00,success,,0,new,True,True
TX032321,C02475,6429.83,CARD,mobile,2026-08-22 19:47:00,success,,0,new,True,True
TX032322,C09146,954.74,CARD,tablet,2026-08-24 12:45:00,success,,0,new,True,True
TX032323,C09302,1820.26,CARD,desktop,2026-08-26 20:12:00,success,,0,new,True,True
TX032324,C06203,1764.5,UPI,desktop,2026-08-30 18:18:00,success,,0,returning,True,True
TX032325,C08530,407.47,CARD,mobile,2026-08-26 16:48:00,success,,0,new,True,True
TX032326,C06075,1819.51,CARD,mobile,2026-08-11 23:12:00,success,,0,returning,True,True
TX032327,C08290,423.11,UPI,mobile,2026-08-03 23:54:00,success,,0,returning,True,True
TX032328,C01056,1034.62,CARD,mobile,2026-08-20 23:41:00,success,,0,new,True,True
TX032329,C07149,1462.11,CARD,tablet,2026-08-04 10:04:00,success,,0,new,True,True
TX032330,C00327,1656.16,NETBANKING,desktop,2026-08-13 04:26:00,success,,0,new,True,True
TX032331,C03190,630.12,CARD,desktop,2026-08-24 15:22:00,success,,0,new,True,True
TX032332,C07269,2166.47,NETBANKING,desktop,2026-08-01 23:18:00,success,,0,returning,True,True
TX032333,C06174,677.66,CARD,mobile,2026-08-10 13:08:00,success,,0,new,True,True
TX032334,C05728,3471.85,UPI,mobile,2026-08-02 05:42:00,success,,0,returning,True,True
TX032335,C03064,3403.4,NETBANKING,desktop,2026-08-20 14:49:00,success,,0,returning,True,True
TX032336,C08739,871.76,UPI,mobile,2026-08-14 13:12:00,success,,0,new,True,True
TX032337,C04517,2771.15,NETBANKING,mobile,2026-08-02 16:00:00,success,,0,returning,True,True
TX032338,C08369,1786.16,UPI,desktop,2026-08-20 00:40:00,success,,0,returning,True,True
TX032339,C02618,1379.96,CARD,desktop,2026-08-27 01:38:00,success,,0,new,True,True
TX032340,C07703,2080.86,UPI,mobile,2026-08-25 02:02:00,success,,0,new,True,True
